"wd24cd","mean","post_sd","mcse","rel_mcse","has_microdata"
"E05009317",6.1323087203192,0.223133605537425,0.00305925291877162,0.0137104086648145,TRUE
"E05009318",6.29154171636383,0.249007357618173,0.00345755716280699,0.0138853614442542,TRUE
"E05009319",6.01085080871658,0.232178986075031,0.00314619906814357,0.0135507485898265,TRUE
"E05009320",6.20148995575985,0.289289362422413,0.00401530680919555,0.0138798978834642,TRUE
"E05009321",6.46986741740695,0.200067748627313,0.00275842152503313,0.0137874372254347,TRUE
"E05009322",5.98285406124131,0.25498469276581,0.00361246190993752,0.0141673677378562,TRUE
"E05009323",6.49491922278966,0.260096359477539,0.00369937730473084,0.0142231029767655,TRUE
"E05009324",6.30781132672563,0.28561840135243,0.00404737027090136,0.0141705515181679,TRUE
"E05009325",6.13829690309769,0.21755241558012,0.00307537914391061,0.014136267509188,TRUE
"E05009326",6.41332712244811,0.311537252793782,0.00444670931405199,0.0142734433014835,TRUE
"E05009327",5.82164738804449,0.167234033064416,0.00238087093546884,0.0142367608544833,TRUE
"E05009328",6.28565871087667,0.274658516366995,0.00388613776285366,0.014148979664847,TRUE
"E05009329",6.67187920474111,0.212590681611683,0.00313572723600615,0.0147500690633932,TRUE
"E05009330",6.14390473198421,0.255009079877194,0.00366955814959467,0.014389911729268,TRUE
"E05009331",6.0597774713936,0.233943059024163,0.00336455719784834,0.0143819492310769,TRUE
"E05009332",6.04966138799852,0.219541306024709,0.00312973275205505,0.0142557808766192,TRUE
"E05009333",6.20653776506043,0.212650529823619,0.00312187384158157,0.0146807715182792,TRUE
"E05009334",6.44694139482822,0.25677359781095,0.00369129739002581,0.0143756890174648,TRUE
"E05009335",6.26472216645955,0.283116332148445,0.00378975769698564,0.0133858674567689,TRUE
"E05009336",6.52111966555156,0.285119148515904,0.00423713330911924,0.0148609215872532,TRUE
"E05009367",6.01029969284406,0.254572476696267,0.00350626334889687,0.013773143877923,TRUE
"E05009368",6.29326981761048,0.28530880367611,0.00401549676501726,0.0140742126190251,TRUE
"E05009369",6.4048020102849,0.261009932307174,0.00363634860123688,0.0139318399460653,TRUE
"E05009370",6.38781057483081,0.314748388383626,0.0042759171975255,0.0135851917129243,TRUE
"E05009371",6.39201937188358,0.317891444177559,0.00433242099701073,0.0136286178076276,TRUE
"E05009372",6.32865201337229,0.280019399561354,0.00399819003848761,0.0142782608803201,TRUE
"E05009373",6.29890150369674,0.322995157481267,0.00525868384645738,0.0162809990325083,FALSE
"E05009374",6.24760763035638,0.282808839365575,0.0040402668242714,0.0142862112561083,TRUE
"E05009375",6.27673495483274,0.261792230950286,0.00354631437417714,0.0135462934148362,TRUE
"E05009376",6.38073848950951,0.274161491297514,0.00394292194161613,0.0143817496868565,TRUE
"E05009377",5.91288220745875,0.261669637333554,0.00370955394211373,0.0141764783255503,TRUE
"E05009378",6.21496899485634,0.291744598200018,0.00388122277116575,0.013303494889406,TRUE
"E05009379",5.86119598568902,0.274284854096015,0.00378336291343968,0.013793553879994,TRUE
"E05009380",6.35292230300571,0.244174808370529,0.00321592491922616,0.0131705843886486,TRUE
"E05009381",6.38277400324833,0.288173653529183,0.00386514185358134,0.013412544159558,TRUE
"E05009382",6.26455453253414,0.320806975784535,0.00425016530654464,0.0132483568854787,TRUE
"E05009383",6.26251110636843,0.267657987998264,0.00375830677160385,0.0140414519279291,TRUE
"E05009384",6.52927896491261,0.281914921147868,0.0039363578495061,0.0139629283667516,TRUE
"E05009385",6.8126201008421,0.267831669578542,0.00386083765091314,0.0144151647823744,TRUE
"E05009386",6.32300983060317,0.27909313291242,0.00362639780494275,0.0129935042367407,TRUE
"E05009387",6.27385308083727,0.329166752624643,0.00512364638939866,0.0155655039536793,FALSE
"E05009388",6.34169039624787,0.328321714584536,0.00548824102454883,0.0167160464287101,FALSE
