"wd24cd","mean","post_sd","mcse","rel_mcse","has_microdata"
"E05009317",3.27910250585852,0.467344616476531,0.00748644581522938,0.0160191121311554,TRUE
"E05009318",4.19713969723905,0.52531745058586,0.0112337646661201,0.0213847163340789,TRUE
"E05009319",3.53609849405497,0.491978827659518,0.00748370468881498,0.0152114364848119,TRUE
"E05009320",3.37403322769036,0.507677586304549,0.00778767024657691,0.0153397952887075,TRUE
"E05009321",3.17798935454692,0.448719309515717,0.00716296109414063,0.0159631220280476,TRUE
"E05009322",3.24352169693251,0.503041927058734,0.00804934736494733,0.0160013448819496,TRUE
"E05009323",3.87389860613237,0.506737704142582,0.0083426582969154,0.0164634646854066,TRUE
"E05009324",3.73946665506871,0.52521191592956,0.00916906277804061,0.0174578346376862,TRUE
"E05009325",3.38408749295562,0.498444576619124,0.00986098450427707,0.019783512484302,TRUE
"E05009326",3.96769619598217,0.524867495001118,0.00940897114672114,0.0179263742493734,TRUE
"E05009327",3.15502593976697,0.450131764906122,0.00802818098358313,0.0178351798506321,TRUE
"E05009328",3.15213071509177,0.48865610358253,0.00768920845855505,0.0157354188399212,TRUE
"E05009329",2.96699698248567,0.457700457066838,0.00733107757249135,0.0160171952186204,TRUE
"E05009330",3.92096338052839,0.482193140880839,0.00750510989766928,0.0155645306027361,TRUE
"E05009331",3.24550460072447,0.478072793508515,0.00795680475241991,0.0166435004469214,TRUE
"E05009332",3.01081780692784,0.464124389253043,0.00735786669441078,0.0158532213880259,TRUE
"E05009333",3.35870299218124,0.453784119627202,0.00714454791432423,0.0157443762469998,TRUE
"E05009334",2.82750362240912,0.4849251092824,0.00759370118745344,0.0156595338993494,TRUE
"E05009335",3.4928491260327,0.510841885148565,0.00826459859179497,0.0161783887188331,TRUE
"E05009336",3.67927641596121,0.520032456593021,0.00965478044400748,0.0185657266611021,TRUE
"E05009367",4.09646771519501,0.480716319975655,0.00772267622731561,0.0160649345703652,TRUE
"E05009368",3.56456597035665,0.500560339631382,0.00756996050215784,0.0151229730020809,TRUE
"E05009369",4.30084128008566,0.507635427506498,0.00957451772437993,0.0188610116740865,TRUE
"E05009370",4.33261552208533,0.513292246751607,0.00782675603340403,0.0152481477811831,TRUE
"E05009371",4.17794976975691,0.503207469353862,0.00721990432075609,0.014347768585444,TRUE
"E05009372",3.89207223790789,0.488284697840684,0.00647604285626382,0.013262842118343,TRUE
"E05009373",3.86253687733714,0.514616579544302,0.00838027549820316,0.0162845035144883,FALSE
"E05009374",3.64044680898134,0.506346782835765,0.00746803216503528,0.014748848848631,TRUE
"E05009375",4.05021938148564,0.485949908801126,0.00679657272293434,0.0139861590666865,TRUE
"E05009376",3.99059156436138,0.524103636220763,0.00990485428745492,0.0188986559201867,TRUE
"E05009377",4.02128729237277,0.493793727813085,0.00746269512901127,0.0151129808028589,TRUE
"E05009378",4.09783304806851,0.509064074937845,0.00786663928479775,0.0154531417007933,TRUE
"E05009379",3.61255977446715,0.481563539301502,0.00746354419869179,0.0154985657957359,TRUE
"E05009380",3.95641222214619,0.468746634117546,0.00699610161146556,0.0149251239417138,TRUE
"E05009381",3.96975373624463,0.49637475484772,0.00763678633223239,0.0153851223448607,TRUE
"E05009382",4.02066961106372,0.505372133776702,0.00820451786825482,0.0162346067776661,TRUE
"E05009383",3.22409242420371,0.491536469466488,0.00837985444076396,0.0170482862642103,TRUE
"E05009384",3.5168592277479,0.506183846064288,0.00739196323550807,0.0146033171405657,TRUE
"E05009385",3.82366076815841,0.490407413195118,0.00826401131929211,0.016851318101923,TRUE
"E05009386",3.81665970611314,0.471922157110634,0.00720079738712568,0.0152584431110692,TRUE
"E05009387",3.72351565190071,0.519599838746452,0.00829593444631545,0.0159660065837002,FALSE
"E05009388",3.62388013993011,0.534758002070907,0.00863367518726859,0.0161450135460035,FALSE
"E05009389",3.52707839282294,0.532223702295054,0.00788259901688673,0.0148106876542615,TRUE
"E05009390",3.67951839674759,0.536816544823523,0.00854881325162987,0.0159250182097876,FALSE
"E05009391",3.20359784785342,0.524834933682788,0.0084650343295831,0.0161289460482053,FALSE
"E05009392",3.70043632692882,0.532564178257763,0.00763354380197967,0.0143335660069217,TRUE
"E05009393",3.80003422497348,0.521009871756162,0.00803731406877579,0.0154264141707805,FALSE
"E05009394",3.25625695137785,0.534516398048198,0.00866728148157203,0.0162151835064759,TRUE
"E05009395",3.75547512310737,0.512969389348093,0.00791053356496079,0.0154210635746002,TRUE
"E05009396",3.31575666870685,0.528495777465211,0.00772395699786478,0.0146149833682886,TRUE
"E05009397",3.61339659874054,0.527747372440843,0.00842646251001356,0.0159668488182916,FALSE
"E05009398",3.59209337595775,0.529885483111856,0.00836947771006434,0.0157948801709247,FALSE
"E05009399",3.26965422784065,0.538128980379095,0.00763067161459005,0.0141800049668659,TRUE
"E05009400",3.84504287646877,0.542662307379577,0.00859892525903048,0.0158458126575129,FALSE
"E05009401",3.51171805025434,0.537158663068777,0.00876505981304908,0.0163174503469319,TRUE
"E05009402",3.73680224722462,0.532014287147931,0.00888480943490361,0.0167003211183182,FALSE
"E05009403",3.39516950001691,0.528264146311974,0.00883580127447767,0.0167261044236373,FALSE
"E05009404",3.46076706190541,0.538886896383826,0.0094565239049946,0.0175482535731563,FALSE
"E05009405",3.44513380102318,0.541077892405239,0.00802654394305641,0.0148343594438432,TRUE
"E05011095",3.86215591592087,0.528123097458521,0.00809033725945951,0.0153190369790538,FALSE
"E05011096",3.91933818895273,0.496152608525761,0.00700232784029811,0.0141132541076513,TRUE
"E05011097",4.08211597782173,0.51023350693785,0.00734830996784859,0.0144018569300735,TRUE
"E05011098",3.92740962760822,0.507935579471442,0.00775109986060498,0.0152600057445686,TRUE
"E05011099",3.85613402430838,0.536840341121937,0.00935698728826758,0.0174297394802941,TRUE
"E05011100",3.95460877511443,0.517169711745225,0.00868335195143447,0.0167901401691369,TRUE
"E05011101",3.81570313182204,0.488644951514855,0.00774823438666328,0.0158565730857197,TRUE
"E05011102",3.56445418762624,0.536731806989193,0.00898889518660662,0.0167474613383358,TRUE
