"wd24cd","mean","sd","q2.5","q50","q97.5","N","has_microdata"
"E05009317",6.09245811569781,0.32945865606205,5.45678389637925,6.0874878169414,6.75207767780547,18085.25,TRUE
"E05009318",6.47729116297214,0.439975767136461,5.61399974244745,6.47773697020755,7.35582685006335,18990.75,TRUE
"E05009319",5.9213668845191,0.394682488432146,5.13237382425512,5.93607409987568,6.68343219800488,17107.5,TRUE
"E05009320",6.39546471992829,0.485119862114869,5.4291678438381,6.40401861510328,7.32017103770592,11917,TRUE
"E05009321",6.70296694858888,0.310472139078154,6.10159796892447,6.7048599180157,7.33152504960179,9842.75,TRUE
"E05009322",6.56989556943332,0.399152641724068,5.77706637134332,6.56804170539202,7.35463798771617,11680.75,TRUE
"E05009323",6.92479212673931,0.458739490759858,6.06517209615013,6.91955433094468,7.83799913107652,15926.5,TRUE
"E05009324",7.32421663638634,0.470423244247022,6.46084744392523,7.30309632339297,8.25408832260812,13201.25,TRUE
"E05009325",5.57814802013728,0.338966076189036,4.91118211349176,5.57246229339987,6.25272098133417,17953.5,TRUE
"E05009326",6.82210646718814,0.607985100931344,5.63843669660884,6.81693489511231,8.01280913514721,5958.25,TRUE
"E05009327",6.41768928944864,0.247711723692545,5.94633111861189,6.41644317433188,6.89428400138183,18211.75,TRUE
"E05009328",5.7621724595462,0.464170641353263,4.85027880411154,5.7620449315567,6.66029044669551,6576.5,TRUE
"E05009329",5.93028648576491,0.309720893083734,5.32613003257569,5.93790052061709,6.53259371372762,12313.5,TRUE
"E05009330",7.06609599184862,0.394333105861194,6.28583609319053,7.07537876187192,7.82538912772284,10845.25,TRUE
"E05009331",6.4942678423206,0.3621060086973,5.79800535069113,6.49748497708407,7.19848422341545,17234.75,TRUE
"E05009332",5.89491489604509,0.324478423035255,5.26796397459886,5.89215582117677,6.52207071786929,11022.25,TRUE
"E05009333",6.3164441390086,0.321675084937033,5.67639109183262,6.31572916412684,6.9508656662731,11833,TRUE
"E05009334",6.65120487821774,0.394128488183136,5.86874754902444,6.65091026318662,7.44100454130254,10383.75,TRUE
"E05009335",6.36446762037574,0.471976096123425,5.4558226122363,6.35909693236745,7.30051423068528,11675,TRUE
"E05009336",6.32531287253902,0.464168299489872,5.43537059419423,6.32989863917052,7.22852401652137,16486.75,TRUE
"E05009367",6.42809877615573,0.403761769526543,5.64223735659468,6.42227170619709,7.20543511596606,8030.75,TRUE
"E05009368",6.58356591471315,0.484948797516852,5.63716753974929,6.58321261255588,7.53342598551051,12162.25,TRUE
"E05009369",7.06363425521911,0.435071997369975,6.19130197401202,7.06644067361067,7.89614954455054,10969.5,TRUE
"E05009370",6.76794132056678,0.606017982703692,5.56528998093149,6.75662045231849,7.95111743855484,8048,TRUE
"E05009371",6.69977108833945,0.556017504014297,5.59904502900196,6.7090847726154,7.76310468083624,8068.25,TRUE
"E05009372",6.83404386590662,0.480868546468701,5.87417731970028,6.82635819110006,7.79733879497975,11111.5,TRUE
"E05009373",6.67691097274286,0.604846140345034,5.51374388061071,6.66151690726572,7.89085733508662,11390.25,FALSE
"E05009374",6.42295699812541,0.488005267228223,5.48367672812377,6.42554349879171,7.37728973293721,10654.25,TRUE
"E05009375",7.384444163866,0.460378857575443,6.48467400324905,7.38173948246047,8.30437810659165,12787.25,TRUE
"E05009376",6.48817283193923,0.509604507066265,5.44507262420745,6.49537481479392,7.46602404475812,11786.25,TRUE
"E05009377",6.17586871716036,0.453923731939169,5.27244202472342,6.1762865591112,7.07120139610234,10558.25,TRUE
"E05009378",6.60623899016206,0.560611516947273,5.50554534106815,6.61015132688833,7.73278441146476,12288.5,TRUE
"E05009379",6.63356339609653,0.424559757725798,5.79179005979958,6.626752208893,7.48208377186515,11040.5,TRUE
"E05009380",7.19935090440767,0.418952795697743,6.3915732967851,7.19331882063331,8.00775805397903,11990.25,TRUE
"E05009381",7.05623497521662,0.485274968173918,6.11540465610477,7.04765954925903,8.01305203050602,11237.75,TRUE
"E05009382",6.57458782012733,0.590189362169134,5.41700158870272,6.57502269262719,7.71792237262928,7907.5,TRUE
"E05009383",6.45358793356349,0.473953033145765,5.51432825068467,6.44501587657197,7.39401864455576,11693.25,TRUE
"E05009384",6.25155408398704,0.477545845896051,5.33787888966503,6.2486746131825,7.18229026389625,7781,TRUE
"E05009385",6.69708248822275,0.423577581485482,5.84637114687936,6.69883680495268,7.53056860248708,11687,TRUE
"E05009386",6.91752621348257,0.48264827310343,5.96802006118219,6.92253001976145,7.87655797128248,10574,TRUE
"E05009387",6.53071457648724,0.623515349716252,5.27210646575891,6.53383322605623,7.76106617228463,10120.25,FALSE
"E05009388",6.94837653471705,0.614702609842368,5.7344337056393,6.95632438130467,8.16566549533779,7082.25,FALSE
"E05009389",7.29096688808602,0.55565253276349,6.18817333985771,7.28583603351865,8.38818557384573,7045.75,TRUE
"E05009390",6.99979788211737,0.629035833895881,5.75253071672245,6.9923360480466,8.23705340068181,7563.75,FALSE
"E05009391",6.55550022237522,0.612558091018135,5.37594381383543,6.55360206558005,7.74899945887119,6800.5,FALSE
"E05009392",6.89831395205135,0.505916809814352,5.93130399886409,6.88891752006258,7.90750801858105,7752.25,TRUE
"E05009393",6.96210504894276,0.60820697889142,5.7824421640665,6.95124489435102,8.16393016130224,7536.5,FALSE
"E05009394",6.35305103629788,0.500098168219412,5.40834581499854,6.35333935564606,7.33508459206896,6221.75,TRUE
"E05009395",6.9506175649694,0.541168609305372,5.91538999809742,6.94335522334434,8.01624158963309,8186.25,TRUE
"E05009396",6.06908990682525,0.531851634839593,5.03167230074162,6.06750897018656,7.09932595211886,7871,TRUE
"E05009397",6.82557293681707,0.621997550169442,5.61777135211871,6.81617391670809,8.03198298201543,7916.75,FALSE
"E05009398",6.86276284089608,0.623703288541426,5.60197960211503,6.8678811519203,8.0629666004234,5078.5,FALSE
"E05009399",5.82743312745174,0.530476550038254,4.75797944687265,5.82986877235322,6.83510437110644,7963.5,TRUE
"E05009400",6.98638293291764,0.634261241485072,5.73275705440329,6.99386320626231,8.23715887077229,4917.5,FALSE
"E05009401",6.9118098448926,0.58934011463841,5.75893421266327,6.91131959200914,8.09663006194608,7128,TRUE
"E05009402",6.85233923877276,0.614177653113841,5.65748336117382,6.85771038430358,8.0937932995452,8280.25,FALSE
"E05009403",6.8151630206868,0.624285475416423,5.60033181177315,6.8141493188943,8.07790088385194,7682.5,FALSE
"E05009404",6.56841385963603,0.625662177648964,5.33524473011873,6.57180434824607,7.82386183007167,5427.25,FALSE
"E05009405",6.67264701326734,0.606572612734992,5.49946449693883,6.67318029778981,7.84690079246985,7697.25,TRUE
"E05011095",6.60587571658327,0.623552328729972,5.38318244175012,6.60731923569728,7.84401777646978,8400.5,FALSE
"E05011096",6.59516202122519,0.395011916883346,5.82824531951773,6.59699950739514,7.37916998542138,13602.25,TRUE
"E05011097",6.58689254578222,0.550850460855311,5.53937891973123,6.59203308365737,7.63634749480534,7914,TRUE
"E05011098",6.75296042820442,0.557952610044581,5.67898338179154,6.74599933421142,7.85966289634946,13092.25,TRUE
"E05011099",6.8704870675987,0.525003831776275,5.83164171648698,6.86934662295657,7.85392863373373,8213.5,TRUE
"E05011100",7.23432199321036,0.467001264234423,6.32952291607331,7.23363758198166,8.17134213218648,8522,TRUE
"E05011101",6.32626526818901,0.422203829339896,5.50700214213599,6.32770061085216,7.15707599070563,8887.25,TRUE
"E05011102",6.30884071398424,0.487636797540111,5.34648584428101,6.31857008739739,7.25922225697673,10640,TRUE
"E05011103",7.17468313854332,0.586099834973271,6.0453683671312,7.16624781892505,8.33207401747504,11754.5,TRUE
"E05011104",6.35466675941604,0.470119990304743,5.42442841197673,6.35343857768887,7.29914146035651,13660,TRUE
"E05011105",6.54145238742247,0.530843153237437,5.51263773331944,6.53517669137943,7.60313635745663,11742,TRUE
"E05011106",7.18514892224815,0.51046984065172,6.19779410609994,7.17813962830525,8.20821602175977,13682.25,TRUE
"E05011107",6.78277861204378,0.584946223675462,5.61593871404525,6.78257403360536,7.92485858094809,14155.5,TRUE
"E05011108",5.87362289305583,0.493639831046126,4.93813362049391,5.86863055404238,6.84685715645695,13573.5,TRUE
"E05011109",5.88708428730941,0.432125357699479,4.99664956372101,5.90317234996807,6.68778739168709,16257.75,TRUE
"E05011110",5.96802060345948,0.527555390213602,4.92040546747103,5.9730857252089,7.00610512305561,12756,TRUE
"E05011111",6.79853059759809,0.585825312861761,5.6584768290398,6.79482576852245,7.93667418834069,8485.25,TRUE
"E05011112",6.64607667918497,0.48117457595734,5.71505408993694,6.64638285067985,7.58449039277824,13785.25,TRUE
"E05011113",6.47159598081706,0.525002443687172,5.41734893038539,6.46417491182513,7.53321408748744,12595.75,TRUE
"E05011114",6.58179050140957,0.613120448966368,5.3672945908935,6.5875869505058,7.75490776251777,7643.5,FALSE
"E05011115",6.20859825833223,0.474182092502477,5.28179428757994,6.20421168585247,7.16942363557067,14007.75,TRUE
"E05011116",6.37250830220372,0.553695514721703,5.27266063918305,6.37187198154488,7.45266107537817,13927,TRUE
"E05011117",6.52746093761197,0.542160022210618,5.47710978530506,6.51815195720699,7.60051398991219,11706.75,TRUE
"E05011217",6.04715965137365,0.627334963767488,4.79698366318022,6.06495508576292,7.26022865674267,9879.25,FALSE
"E05011218",6.570346212528,0.395677175971837,5.78598471231321,6.57067009710128,7.3623365207926,14807.25,TRUE
