"wd24cd","mean","post_sd","mcse","rel_mcse","has_microdata"
"E05009317",5.14486422283566,0.231626672984828,0.00331124226858092,0.0142956000097528,TRUE
"E05009318",5.18964829800642,0.235876178442344,0.00357015098390949,0.0151356996178491,TRUE
"E05009319",5.13037615521209,0.22790442564936,0.00328708072875805,0.0144230666841694,TRUE
"E05009320",5.1241252786291,0.255706771432083,0.00352554394755074,0.0137874485208427,TRUE
"E05009321",4.93910690844414,0.209408967401928,0.0037165063059256,0.0177475986441037,TRUE
"E05009322",5.23646848730682,0.247499483618957,0.0046010290831469,0.0185900552836325,TRUE
"E05009323",5.15089436999544,0.235979455177477,0.00338005875180203,0.0143235297719453,TRUE
"E05009324",5.1372293054773,0.253205930867126,0.00367864410154295,0.0145282698906187,TRUE
"E05009325",4.95895290173047,0.215812660243098,0.00350232674157479,0.0162285508997928,TRUE
"E05009326",5.20241170471416,0.261473009954101,0.00392324081926099,0.0150043815992698,TRUE
"E05009327",5.21861464079026,0.194959797520592,0.00369734494441078,0.018964653181999,TRUE
"E05009328",4.97805161225449,0.245645588206707,0.00416987207131018,0.0169751555554147,TRUE
"E05009329",5.03353469210379,0.204948020792338,0.00295863597740369,0.0144360309797844,TRUE
"E05009330",5.15109428658408,0.242991253475911,0.0032820357310429,0.0135068060438162,TRUE
"E05009331",4.98506662014059,0.224470249227755,0.00362682372765259,0.0161572579891097,TRUE
"E05009332",4.89393679579173,0.248694959146564,0.00473891967662512,0.0190551497018174,TRUE
"E05009333",5.06918730095929,0.242279478606698,0.0034656427091826,0.0143043180095683,TRUE
"E05009334",5.1662812393898,0.230323087624003,0.00335415189350761,0.0145628123003595,TRUE
"E05009335",5.05464071209645,0.241159770767637,0.00350147212469625,0.0145193044161167,TRUE
"E05009336",5.04657534114039,0.24309084893233,0.00335639220563792,0.0138071516076372,TRUE
"E05009367",5.12206051903791,0.238914380043547,0.00314202660070488,0.0131512661570734,TRUE
"E05009368",5.03888513935565,0.254874875617039,0.00381834621951851,0.0149812578045384,TRUE
"E05009369",5.13435869337873,0.232537270593163,0.00330576760996239,0.0142160764230609,TRUE
"E05009370",5.11240310890144,0.263479080936879,0.00355496536223776,0.0134924007993235,TRUE
"E05009371",5.10453351057455,0.255683282440319,0.00360115665030174,0.0140844431279636,TRUE
"E05009372",5.13293625355927,0.242399242483258,0.00344157248709813,0.0141979506694862,TRUE
"E05009373",5.12740778422871,0.265365759298881,0.0044031883538129,0.0165929031893433,FALSE
"E05009374",5.113007163723,0.245670963245714,0.00342753863459628,0.0139517450060557,TRUE
"E05009375",5.03438752716868,0.259108156092904,0.00414957030714769,0.0160148193315067,TRUE
"E05009376",5.1349012637722,0.271306911774803,0.00376957742273108,0.0138941444509161,TRUE
"E05009377",5.10317233643292,0.242623528596094,0.00333314227476763,0.0137379185524766,TRUE
"E05009378",5.08282014182939,0.271665893018944,0.00383771179218361,0.0141265867037494,TRUE
"E05009379",5.13586109885085,0.24512512344903,0.00320658384547651,0.0130814165449804,TRUE
"E05009380",5.13627022450858,0.244008711788396,0.00338520218452093,0.0138732841123172,TRUE
"E05009381",5.07954231021883,0.250740864236932,0.00379812533000294,0.015147612023918,TRUE
"E05009382",5.18603032101456,0.272496198259145,0.00407618592332672,0.014958689146372,TRUE
"E05009383",5.26443360189052,0.269419326233927,0.00493211862268923,0.0183064767165473,TRUE
"E05009384",5.25227085341316,0.255224204466438,0.00429624223855596,0.0168332084628788,TRUE
"E05009385",5.1084777749101,0.235282856077561,0.00358008938431427,0.0152161081516882,TRUE
"E05009386",5.23287053329311,0.250111219358301,0.00390005076340608,0.0155932659614881,TRUE
"E05009387",5.10438910831111,0.27522517050833,0.00425535915196612,0.0154613734786925,FALSE
"E05009388",5.16892443152466,0.28475763419987,0.00440915086353096,0.0154838723671802,FALSE
"E05009389",5.15580215120086,0.290597991568729,0.00446913905633483,0.0153791119897601,FALSE
"E05009390",5.18665862455758,0.279124274280578,0.00414810368314201,0.0148611355778118,FALSE
"E05009391",5.15393419289736,0.285743200583512,0.0043336056463574,0.015166084923483,FALSE
"E05009392",5.0071237831397,0.272411764425584,0.00397687552350561,0.0145987657026905,TRUE
