"wd24cd","mean","post_sd","mcse","rel_mcse","has_microdata"
"E05009317",5.23316863871153,0.381069687240054,0.00384192651362995,0.010081952572653,TRUE
"E05009318",5.65083296640987,0.427022088540084,0.00419983845185061,0.00983517847099935,TRUE
"E05009319",5.19134889665598,0.426239994128281,0.00427896483164137,0.0100388628251378,TRUE
"E05009320",5.00990714448078,0.48639946708344,0.00499522034923994,0.0102697899304709,TRUE
"E05009321",4.96321963769594,0.352125661774308,0.00358048609328427,0.0101682055072122,TRUE
"E05009322",5.26701188778359,0.43152007894619,0.00413778140035428,0.00958885021169608,TRUE
"E05009323",5.29753698369278,0.443139853052823,0.00463542591948431,0.0104604130897966,TRUE
"E05009324",5.91084710052374,0.491847438997558,0.00527816366399891,0.0107313025249383,TRUE
"E05009325",5.29678979328735,0.374679998153555,0.0040137911100587,0.010712584418274,TRUE
"E05009326",5.62645598247909,0.545102643642484,0.00572073259852574,0.0104947805064724,TRUE
"E05009327",5.06978153211497,0.290191842041176,0.00288077831766574,0.00992715128517286,TRUE
"E05009328",5.36291376482761,0.466827845135267,0.00474582491279973,0.0101661136160903,TRUE
"E05009329",5.0698788766658,0.360912172273294,0.0035349041355074,0.00979436108580639,TRUE
"E05009330",5.51150428450369,0.432694281266302,0.00443613914675016,0.010252363709933,TRUE
"E05009331",5.22797123203219,0.39449817330032,0.00395411313294465,0.0100231468750921,TRUE
"E05009332",4.36503031768618,0.383760113829717,0.00391322141441937,0.0101970509008025,TRUE
"E05009333",5.20575954120377,0.360825701139504,0.0035593158856964,0.00986436352636723,TRUE
"E05009334",5.00415338505958,0.424086277400691,0.0043985432533181,0.0103718122648949,TRUE
"E05009335",5.57077329408273,0.484094746982706,0.00501249204679103,0.0103543615749462,TRUE
"E05009336",5.64571898429207,0.476124184136815,0.00495381342886192,0.0104044566394855,TRUE
"E05009367",4.82866707289401,0.456698723195876,0.00482944556087668,0.0105746859266023,TRUE
"E05009368",5.13170821233262,0.483170019374953,0.00489324292369017,0.0101273728242085,TRUE
"E05009369",5.86548576554829,0.449054194615653,0.00457141763532161,0.0101801022908478,TRUE
"E05009370",5.8055220520286,0.541592716917757,0.00543453684431442,0.010034361014385,TRUE
"E05009371",5.64810657499849,0.514820392400064,0.00516766326109037,0.0100377983028198,TRUE
"E05009372",5.76109163519532,0.48850715885415,0.00483956773707005,0.00990685120853051,TRUE
"E05009373",5.53844397196966,0.561617739118042,0.00645673638796175,0.0114966745852817,FALSE
"E05009374",5.47468312175676,0.487428022029524,0.00482504215282847,0.0098989839212326,TRUE
"E05009375",5.54551307941496,0.447859556746205,0.00443269804748983,0.00989751805162833,TRUE
"E05009376",5.52595938469623,0.471872955528175,0.00463881317740456,0.00983064005482631,TRUE
"E05009377",6.09670536137237,0.451418923829834,0.00458751707301195,0.0101624385484142,TRUE
"E05009378",5.65253660263563,0.507309294158606,0.00476965119176211,0.0094018604561006,TRUE
"E05009379",5.2275585369821,0.448128291796294,0.00450141874372566,0.0100449331723333,TRUE
"E05009380",5.56822426945407,0.426257323014287,0.00425846708217976,0.00999036697379398,TRUE
"E05009381",5.48677839490502,0.482305248789773,0.00481381016781185,0.00998083719779316,TRUE
"E05009382",5.41866955943695,0.529735483310301,0.00540495865788001,0.0102031274629832,TRUE
"E05009383",5.56297729109174,0.465598709090378,0.00471737985260606,0.0101318576716465,TRUE
"E05009384",5.59525734271525,0.489700872601138,0.004893723023545,0.00999329038878585,TRUE
"E05009385",5.46449904456509,0.440061805741421,0.00441794456342818,0.0100393728921436,TRUE
"E05009386",5.45888597412184,0.482812155639402,0.00474653306516916,0.00983101400768004,TRUE
"E05009387",5.51277796063377,0.560027313453974,0.00624971078614739,0.0111596535311863,FALSE
"E05009388",5.56333225235742,0.576899504864678,0.0063540357577205,0.0110141119972203,FALSE
"E05009389",5.90987474015948,0.538624345491575,0.00578619743343684,0.0107425471608716,TRUE
"E05009390",5.58298458839059,0.568819595905611,0.00628578857785835,0.0110505837406161,FALSE
"E05009391",5.46022838575629,0.57437749068834,0.00642980872907643,0.0111943953816346,FALSE
"E05009392",5.37556141373307,0.497602772651169,0.00487130845744373,0.00978955248076688,TRUE
"E05009393",5.57041602434833,0.5696887197115,0.00641421950303007,0.0112591653671471,FALSE
"E05009394",5.20004092117663,0.507405725234393,0.00512691082027516,0.0101041643113247,TRUE
