"wd24cd","mean","sd","q2.5","q50","q97.5","N","has_microdata"
"E05009317",5.23316863871153,0.381069687240054,4.46985952625433,5.23415446367608,5.9827346681364,18085.25,TRUE
"E05009318",5.65083296640987,0.427022088540084,4.82294824856111,5.64236391491413,6.49776895755055,18990.75,TRUE
"E05009319",5.19134889665598,0.426239994128281,4.36595330662815,5.19168467206799,6.02176347982115,17107.5,TRUE
"E05009320",5.00990714448078,0.48639946708344,4.02979628688136,5.01079911118212,5.94836128673568,11917,TRUE
"E05009321",4.96321963769594,0.352125661774308,4.27476278999402,4.96039852079103,5.65482600976093,9842.75,TRUE
"E05009322",5.26701188778359,0.43152007894619,4.4321257343394,5.26389301885505,6.12096412211621,11680.75,TRUE
"E05009323",5.29753698369278,0.443139853052823,4.42536981276087,5.31067482519082,6.16625347450375,15926.5,TRUE
"E05009324",5.91084710052374,0.491847438997558,4.97169790488969,5.90160045684862,6.90104549059786,13201.25,TRUE
"E05009325",5.29678979328735,0.374679998153555,4.56594311602943,5.29416434234564,6.0263105082301,17953.5,TRUE
"E05009326",5.62645598247909,0.545102643642484,4.57062320036755,5.62396642419764,6.70391235860733,5958.25,TRUE
"E05009327",5.06978153211497,0.290191842041176,4.50028398254817,5.07130472711548,5.63497095909235,18211.75,TRUE
"E05009328",5.36291376482761,0.466827845135267,4.4605189854814,5.36315197053631,6.29855053626968,6576.5,TRUE
"E05009329",5.0698788766658,0.360912172273294,4.36146121065094,5.06828906981362,5.78157038867327,12313.5,TRUE
"E05009330",5.51150428450369,0.432694281266302,4.66329030546869,5.5020432767607,6.35614909472409,10845.25,TRUE
"E05009331",5.22797123203219,0.39449817330032,4.45025426478952,5.22506115274166,6.00998889392428,17234.75,TRUE
"E05009332",4.36503031768618,0.383760113829717,3.61761231523961,4.36753191401514,5.10362485817137,11022.25,TRUE
"E05009333",5.20575954120377,0.360825701139504,4.49313018790309,5.20614165107872,5.91451528985675,11833,TRUE
"E05009334",5.00415338505958,0.424086277400691,4.1834010010169,5.0031562427103,5.84393537513742,10383.75,TRUE
"E05009335",5.57077329408273,0.484094746982706,4.63538466271514,5.56966544475894,6.55262769493233,11675,TRUE
"E05009336",5.64571898429207,0.476124184136815,4.73384477917257,5.63453308227837,6.61163940366842,16486.75,TRUE
"E05009367",4.82866707289401,0.456698723195876,3.90189603321063,4.83342346377513,5.68983619802607,8030.75,TRUE
"E05009368",5.13170821233262,0.483170019374953,4.16815150072389,5.13296890519614,6.07472382566158,12162.25,TRUE
"E05009369",5.86548576554829,0.449054194615653,4.98796569582103,5.8613806695738,6.76353503331962,10969.5,TRUE
"E05009370",5.8055220520286,0.541592716917757,4.73553272042234,5.80043954116425,6.87081735366229,8048,TRUE
"E05009371",5.64810657499849,0.514820392400064,4.62598147202234,5.65894431580153,6.64535357465884,8068.25,TRUE
"E05009372",5.76109163519532,0.48850715885415,4.79130143112111,5.7610283923858,6.72067193056884,11111.5,TRUE
"E05009373",5.53844397196966,0.561617739118042,4.45423366373966,5.52773765379966,6.66823630534763,11390.25,FALSE
"E05009374",5.47468312175676,0.487428022029524,4.50957697541682,5.47950663592724,6.43585044679771,10654.25,TRUE
"E05009375",5.54551307941496,0.447859556746205,4.66418579725885,5.54854162742302,6.41784788925181,12787.25,TRUE
"E05009376",5.52595938469623,0.471872955528175,4.60978770070802,5.53019818390593,6.44722986688759,11786.25,TRUE
"E05009377",6.09670536137237,0.451418923829834,5.20426247799369,6.100044843045,6.99963118857451,10558.25,TRUE
"E05009378",5.65253660263563,0.507309294158606,4.67591653104011,5.64572640833557,6.66464815041583,12288.5,TRUE
"E05009379",5.2275585369821,0.448128291796294,4.33709914670186,5.2319934848878,6.12257767648215,11040.5,TRUE
"E05009380",5.56822426945407,0.426257323014287,4.73803566965291,5.5735325749858,6.39204290630108,11990.25,TRUE
"E05009381",5.48677839490502,0.482305248789773,4.54205604088384,5.49018992494267,6.42541673863844,11237.75,TRUE
"E05009382",5.41866955943695,0.529735483310301,4.33852841937988,5.41500158998247,6.45059518717922,7907.5,TRUE
"E05009383",5.56297729109174,0.465598709090378,4.66165810956017,5.55808282239673,6.48207316752431,11693.25,TRUE
"E05009384",5.59525734271525,0.489700872601138,4.63470602878128,5.59454369397017,6.56690377680483,7781,TRUE
"E05009385",5.46449904456509,0.440061805741421,4.60110659555653,5.46234443599808,6.33609089833782,11687,TRUE
"E05009386",5.45888597412184,0.482812155639402,4.50448281514196,5.45791253460185,6.42835164062998,10574,TRUE
"E05009387",5.51277796063377,0.560027313453974,4.41404503285936,5.50910856288913,6.61008256230365,10120.25,FALSE
"E05009388",5.56333225235742,0.576899504864678,4.4265470733793,5.56550659506294,6.698972249209,7082.25,FALSE
"E05009389",5.90987474015948,0.538624345491575,4.87617142245901,5.90357138284351,6.98612675614223,7045.75,TRUE
"E05009390",5.58298458839059,0.568819595905611,4.4599789161248,5.58996377272315,6.68080481469044,7563.75,FALSE
"E05009391",5.46022838575629,0.57437749068834,4.30225407436743,5.46307925091152,6.58486602846109,6800.5,FALSE
"E05009392",5.37556141373307,0.497602772651169,4.40202206613907,5.37645536738744,6.35513359467538,7752.25,TRUE
"E05009393",5.57041602434833,0.5696887197115,4.4632900375099,5.56936615530635,6.68594006492701,7536.5,FALSE
"E05009394",5.20004092117663,0.507405725234393,4.20120010716771,5.20397426841233,6.19110462392705,6221.75,TRUE
"E05009395",5.59248326509104,0.519244860110305,4.5767329813374,5.59349471003282,6.60723535669447,8186.25,TRUE
"E05009396",4.93902041990732,0.535963504440985,3.83079423143603,4.950653324775,5.94695234799951,7871,TRUE
"E05009397",5.54863897541145,0.567014630059472,4.43451074487638,5.55434272544352,6.67694800384726,7916.75,FALSE
"E05009398",5.55231889324242,0.567635728983068,4.42533451986158,5.55341520621649,6.67728862662536,5078.5,FALSE
"E05009399",5.70625452515266,0.530484997418192,4.65233380032462,5.71100438205833,6.76570592221417,7963.5,TRUE
"E05009400",5.60670675091252,0.576897390301077,4.48241727161306,5.60002460292253,6.74417625091083,4917.5,FALSE
"E05009401",5.56199428261136,0.543329047563948,4.48660681425456,5.55928926128027,6.61222926711549,7128,TRUE
"E05009402",5.58071586974934,0.567144549771981,4.4638255914669,5.57121870072223,6.6752530464949,8280.25,FALSE
"E05009403",5.53671458271353,0.574335197809193,4.40706095522516,5.53137847174121,6.6678027219478,7682.5,FALSE
"E05009404",5.51730732986693,0.575059707495898,4.38875680427135,5.51926930253144,6.65934675564634,5427.25,FALSE
"E05009405",5.65094726459427,0.553587171627184,4.56958697104185,5.65053542754624,6.74093594774373,7697.25,TRUE
"E05011095",5.65965204470405,0.565635040164812,4.5532385779283,5.65837932013504,6.78612649290712,8400.5,FALSE
"E05011096",6.24333586404285,0.419564062754516,5.44661421344868,6.23533193190834,7.08478189785517,13602.25,TRUE
"E05011097",5.47930605588239,0.522898864598237,4.40522388290174,5.48963089666613,6.48302869827951,7914,TRUE
"E05011098",5.5786015398635,0.512608289016666,4.55301153777463,5.58091538649138,6.57050032585411,13092.25,TRUE
"E05011099",5.58162551799194,0.518011282369128,4.54321333889841,5.59676511251694,6.56956575958716,8213.5,TRUE
"E05011100",5.97222176735563,0.479663059729627,5.03615600117822,5.9651394126741,6.94651515708024,8522,TRUE
"E05011101",6.17279923260557,0.46739324197881,5.28297385036629,6.16801300735169,7.11441633295348,8887.25,TRUE
"E05011102",5.34672358307889,0.489839679791429,4.37340281499357,5.35707315190852,6.2788209264906,10640,TRUE
"E05011103",5.68446967463869,0.53626471464918,4.63144361432147,5.68425894727686,6.73717582534707,11754.5,TRUE
"E05011104",6.17296904321492,0.47728165048898,5.24830195887148,6.17177395111513,7.12520187174299,13660,TRUE
"E05011105",5.66194168870405,0.499790066373444,4.67594416465799,5.66509054800398,6.64658085069465,11742,TRUE
"E05011106",6.18979785478046,0.506114054752936,5.22168769824226,6.181169724613,7.20984114276359,13682.25,TRUE
"E05011107",6.14689989365066,0.518487920263752,5.1370143357872,6.14054850036363,7.16879742092571,14155.5,TRUE
"E05011108",5.61876416867643,0.481947509658773,4.66705990150899,5.61646292986379,6.55952091145194,13573.5,TRUE
"E05011109",5.320170862777,0.466387041118064,4.39273497980873,5.32757867456099,6.22691037537004,16257.75,TRUE
"E05011110",5.2812638982893,0.52477254487237,4.23022017484527,5.28498669643367,6.32079266338086,12756,TRUE
"E05011111",5.65139211879634,0.539602715210991,4.56117414825423,5.65139772574446,6.7011334201346,8485.25,TRUE
"E05011112",5.69688148230063,0.49135616142928,4.71369191175813,5.70325702527841,6.6524011818893,13785.25,TRUE
"E05011113",5.43276735899535,0.506746558471991,4.40288021845186,5.44496735490169,6.39179159647918,12595.75,TRUE
"E05011114",5.64049725869225,0.566265032675669,4.52889902600434,5.64879586512967,6.73381506759493,7643.5,FALSE
"E05011115",5.43575094119748,0.498211404115541,4.42831434837435,5.44599387239226,6.38640174798755,14007.75,TRUE
"E05011116",5.67111619323362,0.528823950657628,4.60608430457417,5.67863112193743,6.72863061489286,13927,TRUE
"E05011117",5.82267406196718,0.528122567344563,4.78582350418777,5.82420316522528,6.85231910106139,11706.75,TRUE
"E05011217",5.66275647626911,0.569772079281357,4.51415136144074,5.66660360924912,6.76106660178362,9879.25,FALSE
"E05011218",5.76485357379926,0.430689084549367,4.92290868347437,5.75784150972405,6.62168138877583,14807.25,TRUE
"E05011219",5.92819787792792,0.516482874501195,4.91065858011424,5.92411412974795,6.9609824004997,13456,TRUE
"E05011220",5.63590111955092,0.471703631035566,4.69353427426029,5.64110169712666,6.55916603506124,14365.25,TRUE
"E05011221",6.08174889303142,0.439786837815775,5.21200689128813,6.08201270654702,6.94161132545217,13360.5,TRUE
"E05011222",5.33398084929192,0.467148655649589,4.40097469717196,5.33670305709297,6.24898008153103,13771,TRUE
"E05011223",6.19489297719523,0.402015101587694,5.4169317416129,6.19137119160618,6.99755826246105,13059.25,TRUE
"E05011224",5.91334465924587,0.515732041219806,4.92291199745597,5.90822679115738,6.95808831325065,13660.25,TRUE
"E05011225",5.63890365784161,0.535478559101864,4.5980511565212,5.64408506067908,6.66982234069391,10519.5,TRUE
"E05011226",5.94314738267663,0.422740063320415,5.11899014016707,5.94047472823588,6.75601324058965,14041.75,TRUE
"E05011227",5.38667590620988,0.499162515714666,4.39522616152663,5.38808888995182,6.33545816700847,8772.5,TRUE
