"wd24cd","mean","sd","q2.5","q50","q97.5","N","has_microdata"
"E05009317",4.70805767836837,0.40456761886291,3.90696600462121,4.71260126621782,5.49669962104519,18085.25,TRUE
"E05009318",5.2351226486591,0.464615797606612,4.30815086622901,5.24098530408059,6.14193321293952,18990.75,TRUE
"E05009319",4.99121215423947,0.44583082008178,4.11614011826634,4.99458006004228,5.8536940890164,17107.5,TRUE
"E05009320",4.6247080075965,0.521941683577272,3.60465114138638,4.63139499153553,5.6052540504709,11917,TRUE
"E05009321",4.59104084485242,0.371353896050758,3.86690707556963,4.59847038486211,5.32022510482626,9842.75,TRUE
"E05009322",4.9537313771275,0.468425947048006,4.03228742982845,4.95079711888596,5.86288931648691,11680.75,TRUE
"E05009323",4.70340525993404,0.488501094313479,3.76704964911979,4.70316935218418,5.64213737147184,15926.5,TRUE
"E05009324",5.28987564043396,0.536280764692073,4.25627308161206,5.28748320118414,6.33374633761133,13201.25,TRUE
"E05009325",5.11788625114245,0.40575608229323,4.32043543281701,5.11826499469865,5.92367806437309,17953.5,TRUE
"E05009326",5.18473203336647,0.565839407407826,4.06075078843061,5.19381747290701,6.29271785984783,5958.25,TRUE
"E05009327",5.20688902810958,0.314684758519801,4.59738029085224,5.20222321387275,5.82081911485773,18211.75,TRUE
"E05009328",4.74821715335308,0.511652041786152,3.73655774261402,4.75309757415108,5.75907085167436,6576.5,TRUE
"E05009329",4.50149366307532,0.39694605438533,3.70981678959008,4.50052208166789,5.28043748645206,12313.5,TRUE
"E05009330",5.35385157143461,0.499670792492868,4.36947350587264,5.35101998710206,6.35261701503225,10845.25,TRUE
"E05009331",5.05213765011804,0.423008123740465,4.24863952186127,5.04195309854176,5.89199145276136,17234.75,TRUE
"E05009332",4.18817560527219,0.398504976921806,3.39076216518315,4.19218331361493,4.96496982698149,11022.25,TRUE
"E05009333",4.98930915143201,0.39378389982959,4.22813269572894,4.98557450218175,5.77942375698418,11833,TRUE
"E05009334",5.14700313407188,0.457382357202401,4.25827495954515,5.14387489195492,6.05032303548875,10383.75,TRUE
"E05009335",4.96430854476002,0.522087779580652,3.93125019947346,4.96172072636626,6.00596834515258,11675,TRUE
"E05009336",4.77814798991066,0.506720246100104,3.78677879661637,4.78060309685998,5.76347316400234,16486.75,TRUE
"E05009367",5.7900048996859,0.466141667456881,4.90731875059054,5.78958844496627,6.72530941242952,8030.75,TRUE
"E05009368",5.39272216187226,0.532595250405627,4.37674018342407,5.3952081951482,6.42611628070626,12162.25,TRUE
"E05009369",5.52881795472578,0.476045659812527,4.59960371736116,5.53299486636605,6.44806381694252,10969.5,TRUE
"E05009370",5.43157682606682,0.590302819218966,4.26140635011801,5.44632639707805,6.58504992115032,8048,TRUE
"E05009371",5.39995018764197,0.559659881461614,4.33029623148591,5.39735264133878,6.49209688380425,8068.25,TRUE
"E05009372",5.51054677797747,0.54173363993003,4.44706697474126,5.50909599049484,6.57435444452448,11111.5,TRUE
"E05009373",5.45261556705495,0.595604536261912,4.2894366807046,5.45107125493904,6.5993064363761,11390.25,FALSE
