"wd24cd","mean","sd","q2.5","q50","q97.5","N","has_microdata"
"E05009317",4.262715570892,0.243950774263189,3.79054513795585,4.25692808860341,4.75852543850601,18085.25,TRUE
"E05009318",4.32321096274106,0.254218243539708,3.84156231953622,4.31165745442207,4.849852918293,18990.75,TRUE
"E05009319",4.31751029016568,0.249303163244397,3.83337983461386,4.3118288911517,4.83327168403171,17107.5,TRUE
"E05009320",4.35181148499756,0.277643032812709,3.82189417382916,4.3394112675957,4.94188318085116,11917,TRUE
"E05009321",4.12674193999085,0.222330285128751,3.6702863581217,4.13592430107252,4.5424995431314,9842.75,TRUE
"E05009322",4.31134464157797,0.242688434742575,3.85138783529131,4.29864757876551,4.81194950255783,11680.75,TRUE
"E05009323",4.36591259996551,0.260014677472815,3.89462592604443,4.34523428825531,4.92171752476264,15926.5,TRUE
"E05009324",4.28429790796136,0.280914264707969,3.70990649825341,4.28952268668698,4.84135620097218,13201.25,TRUE
"E05009325",4.11067487170296,0.222562687654161,3.64575949479331,4.12108186466514,4.53186294357402,17953.5,TRUE
"E05009326",4.36420636128211,0.281728352425186,3.83000705451276,4.35179896890165,4.95082729064249,5958.25,TRUE
"E05009327",4.27517162710643,0.201692574738191,3.88682912570217,4.26967238285221,4.68617926920481,18211.75,TRUE
"E05009328",4.09672312614317,0.268336100137206,3.5292300899644,4.11257109763294,4.60330900595264,6576.5,TRUE
"E05009329",4.27663004698706,0.222394395773097,3.84336590048704,4.26892818956889,4.73853805175417,12313.5,TRUE
"E05009330",4.23122956784873,0.256818167398073,3.68660463249083,4.24344559553592,4.72354869585092,10845.25,TRUE
"E05009331",4.15484297601977,0.243621991995087,3.6415494472291,4.16361953357827,4.63512571199833,17234.75,TRUE
"E05009332",4.12497036088291,0.246679340224904,3.60478228746672,4.13474921637657,4.59564058357624,11022.25,TRUE
"E05009333",4.23881655310279,0.254361760149932,3.73256962600417,4.23378643672797,4.76106151116935,11833,TRUE
"E05009334",4.29436028709743,0.241428412563976,3.82706719768145,4.28649753198908,4.79313965508994,10383.75,TRUE
"E05009335",4.24221770394703,0.268654888941146,3.7042327613758,4.24371488588868,4.78296172187152,11675,TRUE
"E05009336",4.26307726378145,0.276951389049373,3.72910872489938,4.24994206529796,4.84031657631169,16486.75,TRUE
"E05009367",4.57565940773258,0.269249992834948,4.02672972700565,4.57810382157555,5.10791538629105,8030.75,TRUE
"E05009368",4.46674041648222,0.284805997422439,3.89344276363701,4.47427338972376,5.02973455315962,12162.25,TRUE
"E05009369",4.57504299938697,0.262342591363472,4.040448049571,4.57973496641515,5.09074500159583,10969.5,TRUE
"E05009370",4.51228143051469,0.301080787852565,3.89868982269572,4.52093062964972,5.09838752728677,8048,TRUE
"E05009371",4.5283712327802,0.293118558776122,3.91893856770823,4.53391800925728,5.09351061549678,8068.25,TRUE
"E05009372",4.5282242350105,0.274864021278003,3.97155704400837,4.53388043232225,5.05850649297052,11111.5,TRUE
"E05009373",4.54293059267627,0.308549732440697,3.91477583604602,4.54762385407489,5.16437220745168,11390.25,FALSE
"E05009374",4.49199026706073,0.281190257653633,3.91655825811756,4.4975786096595,5.03548983083978,10654.25,TRUE
"E05009375",4.41847063666408,0.294552824327601,3.7834623163049,4.43471609172156,4.95885578717235,12787.25,TRUE
"E05009376",4.57202624183185,0.295572044292951,3.99633275815765,4.56722077568913,5.17657979409733,11786.25,TRUE
"E05009377",4.51321733685026,0.265747566356058,3.98839466152489,4.51539271570191,5.05043618487811,10558.25,TRUE
"E05009378",4.47234525136949,0.30464695839448,3.8546847791156,4.48098552439613,5.06505996663142,12288.5,TRUE
"E05009379",4.63754552594348,0.271481196748827,4.10843288786342,4.63066135594072,5.19340535503728,11040.5,TRUE
"E05009380",4.54475334012477,0.277746889205394,3.98037184023185,4.54892210143889,5.0983204691879,11990.25,TRUE
"E05009381",4.59378826445374,0.275254423536286,4.04574147138716,4.59234777285475,5.14045397296092,11237.75,TRUE
"E05009382",4.61753182284118,0.299821377170648,4.03197245181677,4.60667571535101,5.23797611470896,7907.5,TRUE
"E05009383",4.61320292182661,0.285582854377656,4.08015597021274,4.60444569559311,5.20993803448436,11693.25,TRUE
"E05009384",4.63531182808473,0.276735863783034,4.10231963617193,4.62659142363753,5.20272381299009,7781,TRUE
"E05009385",4.67549013168056,0.259729759036641,4.16134509997226,4.66892951023318,5.20327246514628,11687,TRUE
"E05009386",4.6399067637185,0.277934692092688,4.10748598603973,4.63829410539278,5.20314416182463,10574,TRUE
"E05009387",4.50786983302944,0.306626016481598,3.89086934642018,4.5107520985144,5.10752224517898,10120.25,FALSE
"E05009388",4.40502763504135,0.332688637012243,3.75426400661704,4.40541619234181,5.07632381578266,7082.25,FALSE
"E05009389",4.39332989419266,0.336481882667552,3.72517360788368,4.39457001496456,5.07281380740286,7045.75,FALSE
"E05009390",4.44160714928504,0.335053092898634,3.77160100998976,4.44240646451327,5.10499877174759,7563.75,FALSE
"E05009391",4.3983315806259,0.331207678202336,3.74686909191908,4.39240345283351,5.05876983028167,6800.5,FALSE
"E05009392",4.28459922310538,0.311917243751525,3.66448478435064,4.29105125419833,4.88507383846719,7752.25,TRUE
"E05009393",4.35922640852747,0.33097756939903,3.69982964595784,4.35223609398493,5.02513989750516,7536.5,FALSE
"E05009394",4.21381059822123,0.318636520848053,3.55782054789908,4.22330114646924,4.82583154518865,6221.75,TRUE
"E05009395",4.43956619759043,0.323270731260464,3.83176371567726,4.42743109093766,5.10451722254767,8186.25,TRUE
"E05009396",4.32192672382388,0.323386806272644,3.68726067336879,4.32122830560876,4.9662303584011,7871,TRUE
"E05009397",4.37708592676563,0.326464946085638,3.73111848066234,4.3735488338806,5.02750818541806,7916.75,FALSE
"E05009398",4.43419683852179,0.335495245342699,3.77299631964833,4.43357229201021,5.11111158689825,5078.5,FALSE
"E05009399",4.33759768513304,0.321883934171345,3.71147263205752,4.32984725219637,4.97705510498275,7963.5,TRUE
"E05009400",4.38983647598112,0.334349601155134,3.71757859666457,4.38562334453067,5.05127015829685,4917.5,FALSE
"E05009401",4.321462234535,0.324327264079837,3.67180530076684,4.32569403400636,4.96972634827751,7128,TRUE
"E05009402",4.35608130812653,0.333295720548799,3.70670389625837,4.35697810022117,5.01612004751985,8280.25,FALSE
"E05009403",4.48051946212138,0.336460644341896,3.8220502976568,4.47797850178546,5.14922729394397,7682.5,FALSE
"E05009404",4.39002820389174,0.33485267026839,3.7420041658059,4.38819231282303,5.06699215133916,5427.25,FALSE
"E05009405",4.39433297753818,0.324271939007203,3.7492097337428,4.39018343930096,5.04258025574867,7697.25,TRUE
"E05011095",4.42280241549547,0.311065540315033,3.80225762727763,4.42327371834847,5.04253724154284,8400.5,FALSE
"E05011096",4.54621535570098,0.286512801333329,3.99608199332272,4.54053609741639,5.13512775916551,13602.25,TRUE
"E05011097",4.54491131794901,0.306834198524905,3.95065325079205,4.53843999630885,5.15720165676536,7914,TRUE
"E05011098",4.33526834177619,0.302972540962395,3.70439435917599,4.34410294532328,4.92750734659547,13092.25,TRUE
"E05011099",4.51262653295671,0.290582121160414,3.91191648579356,4.51810148695492,5.08144253592046,8213.5,TRUE
"E05011100",4.6600656973539,0.281011254305673,4.10349273284261,4.65735093159755,5.22978164965212,8522,TRUE
"E05011101",4.64340871828293,0.280155420307974,4.10117766325574,4.6354529006374,5.21717814009517,8887.25,TRUE
"E05011102",4.44094994763399,0.288312213439124,3.85097908280956,4.44699569093585,5.00531273136313,10640,TRUE
"E05011103",4.50836251433308,0.296029102803325,3.89804536391866,4.51670655730078,5.09398905289634,11754.5,TRUE
"E05011104",4.54575585462517,0.298688467581188,3.97955790405354,4.53369792197567,5.16878927003572,13660,TRUE
"E05011105",4.47270710440314,0.314572667742281,3.84838452708388,4.47290895886709,5.10861516902385,11742,FALSE
"E05011106",4.37976244048976,0.291028890315237,3.78352668990724,4.3899011391015,4.9540569943552,13682.25,TRUE
"E05011107",4.57311178137511,0.317356238081159,3.99398675722509,4.55367601190352,5.24648295053041,14155.5,TRUE
"E05011108",4.42719714633851,0.298055207446586,3.8203472234737,4.43579073018129,5.00871178107878,13573.5,TRUE
"E05011109",4.36724826622835,0.275128128797907,3.81016105842928,4.37732263672441,4.88787689404178,16257.75,TRUE
"E05011110",4.59976723770743,0.301183023567014,4.04058639373171,4.58409540605376,5.22415321894495,12756,TRUE
"E05011111",4.4789912528797,0.306012490557418,3.843668987223,4.4900026433158,5.0557459270629,8485.25,TRUE
"E05011112",4.38118310520776,0.289064404649607,3.77922090168215,4.39208164968754,4.93563728492281,13785.25,TRUE
"E05011113",4.48102324862257,0.295854656234827,3.88704449129047,4.4853457307251,5.06556931578996,12595.75,TRUE
