"wd24cd","mean","sd","q2.5","q50","q97.5","N","has_microdata"
"E05009317",5.73418451905463,0.340787907787791,5.06967725125907,5.73495844893732,6.40298260046539,18085.25,TRUE
"E05009318",5.99905430473932,0.396268802455645,5.22134143040465,6.0033481861799,6.77221984714088,18990.75,TRUE
"E05009319",5.08231232426663,0.39803897905054,4.30189761380841,5.08080012767285,5.85472252416522,17107.5,TRUE
"E05009320",5.71968041394495,0.469785140325374,4.79843970740937,5.7154970402325,6.65805033968305,11917,TRUE
"E05009321",5.075657089942,0.313290961452704,4.45302098282543,5.0798461477592,5.67364134987324,9842.75,TRUE
"E05009322",5.25337956645373,0.40661860363289,4.47887001402883,5.25565231014985,6.07386067104542,11680.75,TRUE
"E05009323",5.48205661449242,0.425196274689498,4.6503681226232,5.49353361606557,6.31432423159297,15926.5,TRUE
"E05009324",6.13072827126285,0.451864938567993,5.27219820349554,6.12291805787327,7.0413134855839,13201.25,TRUE
"E05009325",4.86522693895412,0.346296525500738,4.18714775329559,4.86538585550967,5.55569494055961,17953.5,TRUE
"E05009326",5.84405730959377,0.532379400721812,4.82496243891072,5.83936731518475,6.91826026231164,5958.25,TRUE
"E05009327",5.18846604696046,0.255028591343324,4.68746573438593,5.18783984361088,5.69605839812028,18211.75,TRUE
"E05009328",5.41555997943759,0.451302918466326,4.52255654879741,5.42086988079721,6.31456840695056,6576.5,TRUE
"E05009329",5.13140669942932,0.324351945344086,4.51167660925238,5.12564175605478,5.77695010600185,12313.5,TRUE
"E05009330",5.60584710782261,0.402341669835443,4.82504951551072,5.60785607620208,6.39415013348061,10845.25,TRUE
"E05009331",5.41325142325784,0.368570253474487,4.6855595688288,5.41195889276513,6.13482431113551,17234.75,TRUE
"E05009332",5.32514210803718,0.344599379309163,4.63691803661913,5.32448123331984,5.98335810055189,11022.25,TRUE
"E05009333",5.94575420317745,0.319155509855828,5.32509802425106,5.94673742558151,6.57923815805503,11833,TRUE
"E05009334",5.30809766395137,0.394632683583704,4.55519131307979,5.30215138521952,6.08353788749299,10383.75,TRUE
"E05009335",5.44507046427229,0.463253266181203,4.53976501704942,5.44524504704822,6.37822178158086,11675,TRUE
"E05009336",5.61031952021729,0.446106633572382,4.74775250372202,5.60372137643302,6.48693512773752,16486.75,TRUE
"E05009367",5.83380209579799,0.394424850059141,5.0594217086915,5.83690011396068,6.61150309471003,8030.75,TRUE
"E05009368",5.59830143327561,0.465303062120193,4.6828769728871,5.59808718204218,6.5257832306174,12162.25,TRUE
"E05009369",5.39277102071161,0.418249674476287,4.55610730629515,5.39803200079758,6.17257978007584,10969.5,TRUE
"E05009370",5.69791418131816,0.529353435946559,4.63941213071818,5.70616075777001,6.73468698319978,8048,TRUE
"E05009371",5.76622855355759,0.494878086932581,4.77422179141506,5.77153258187541,6.71344759534953,8068.25,TRUE
"E05009372",5.23360621649923,0.463801356758336,4.32449761060442,5.24504135859933,6.13689007124133,11111.5,TRUE
"E05009373",5.73059193887835,0.544301695957168,4.66335661920662,5.72388761593269,6.8060527840742,11390.25,FALSE
"E05009374",5.92664695320719,0.456174802198842,5.06524785079353,5.91372692662621,6.83907992140666,10654.25,TRUE
"E05009375",5.77132181424285,0.415597727493359,4.93480075002283,5.78059665894058,6.57659249466257,12787.25,TRUE
"E05009376",5.81079671263269,0.442945261504606,4.93475524314305,5.81591197845835,6.69079696644796,11786.25,TRUE
"E05009377",5.28880126017466,0.427820784476866,4.43676672913392,5.29772903734883,6.12073981906821,10558.25,TRUE
"E05009378",5.91491887100643,0.510189211290163,4.91544521306548,5.91232228407411,6.89770028957038,12288.5,TRUE
"E05009379",5.74157762122665,0.430827320564715,4.91493215349484,5.74500115123002,6.57955670083784,11040.5,TRUE
"E05009380",6.12761196845119,0.401189941161534,5.35894561698347,6.13507614839119,6.91499914730429,11990.25,TRUE
"E05009381",5.68484961963305,0.465535392973958,4.76215939202718,5.68614368035711,6.58794092766615,11237.75,TRUE
