"wd24cd","mean","sd","q2.5","q50","q97.5","N","has_microdata"
"E05009317",4.70038861604814,0.404545474795844,3.89277890590674,4.70533347786633,5.48339512365705,18085.25,TRUE
"E05009318",5.22920926596097,0.454855682734673,4.35015539518693,5.21539788568987,6.1514735829172,18990.75,TRUE
"E05009319",4.99860526206144,0.457428007037287,4.08211125335699,5.00633147770658,5.88615863062456,17107.5,TRUE
"E05009320",4.63446266669389,0.529018422325504,3.57841027764584,4.63912202952722,5.6631853512466,11917,TRUE
"E05009321",4.59453006957098,0.366219917488578,3.85441775071921,4.59857508880718,5.298628840241,9842.75,TRUE
"E05009322",4.96183902827295,0.466741210828905,4.05107246380205,4.96767707569612,5.88264257185524,11680.75,TRUE
"E05009323",4.70758485715866,0.489407440284904,3.74315476987632,4.70695303923887,5.67602621953176,15926.5,TRUE
"E05009324",5.30782935917258,0.549592018550344,4.22996881359338,5.30535924615507,6.40706946872835,13201.25,TRUE
"E05009325",5.119661926598,0.400053860151533,4.34679457200363,5.11714412990335,5.90640657647275,17953.5,TRUE
"E05009326",5.1829057770964,0.580418581203773,4.0327950652967,5.17639003097862,6.33489700901058,5958.25,TRUE
"E05009327",5.21101522383439,0.312310139800343,4.60043926891464,5.20999606804672,5.83328527605273,18211.75,TRUE
"E05009328",4.75092743209102,0.508977160624012,3.73801067790899,4.75300193551347,5.76836719153936,6576.5,TRUE
"E05009329",4.50003993659218,0.391393617940416,3.73300472251699,4.50114038647892,5.27787247774339,12313.5,TRUE
"E05009330",5.35146946785598,0.501578914726958,4.37904190756475,5.34104552809606,6.35717681611423,10845.25,TRUE
"E05009331",5.05244112316529,0.423717344972719,4.23413591365523,5.04730134787107,5.88730947428993,17234.75,TRUE
"E05009332",4.19524942157625,0.414410869470074,3.37941468393329,4.1960328420185,5.00226262487092,11022.25,TRUE
"E05009333",5.00015210487665,0.389071791551594,4.22748725280832,5.00088955080351,5.76806014956662,11833,TRUE
"E05009334",5.14147813954308,0.459797884594977,4.23792375923135,5.14417065552202,6.06011093494131,10383.75,TRUE
"E05009335",4.9731807612884,0.525542730933364,3.93403193413612,4.97373414695246,6.01826408683087,11675,TRUE
"E05009336",4.76559758444361,0.511289724294155,3.75712017810586,4.76508397674474,5.76531674457473,16486.75,TRUE
"E05009367",5.78874783309028,0.489407548400353,4.83651676999994,5.79244058090927,6.75558560109224,8030.75,TRUE
"E05009368",5.39820831854094,0.529066929777606,4.34858614299984,5.39870468700322,6.45169179936867,12162.25,TRUE
"E05009369",5.53089741113447,0.479570336566975,4.60678973399668,5.52646666714533,6.47438895110045,10969.5,TRUE
"E05009370",5.42038734634956,0.586638028872695,4.26920304426708,5.42720316305725,6.551034555315,8048,TRUE
"E05009371",5.39430352822299,0.567136049223969,4.27829854037835,5.3987733426509,6.49271929557207,8068.25,TRUE
"E05009372",5.49736731514644,0.521959595550878,4.51234762249811,5.49144549169202,6.53857838209641,11111.5,TRUE
"E05009373",5.44801733471602,0.617011509233845,4.22708999246301,5.45108874808529,6.6805943485516,11390.25,FALSE
"E05009374",5.42482670133576,0.519024325922862,4.40841003002269,5.41902563900492,6.44138148110564,10654.25,TRUE
"E05009375",5.5810719790793,0.47446146038545,4.66430094044042,5.57890298567734,6.52792250531152,12787.25,TRUE
"E05009376",6.13199425741638,0.528475033392975,5.11047141611551,6.1262115550279,7.18075373284689,11786.25,TRUE
"E05009377",5.73248903215531,0.486883270427437,4.78633484502994,5.72753555527402,6.68853116933869,10558.25,TRUE
"E05009378",5.70549317223459,0.558273400643722,4.63569314305541,5.69361775962828,6.81436366558817,12288.5,TRUE
"E05009379",4.90138988709616,0.508917786603024,3.89273945412324,4.91170144402614,5.88343329589443,11040.5,TRUE
"E05009380",5.09536143268246,0.46453738975658,4.1828237874406,5.09969519381741,5.99298253645649,11990.25,TRUE
"E05009381",5.57463820507588,0.527211408772605,4.54425286392903,5.57373436485676,6.63993705483008,11237.75,TRUE
"E05009382",5.33415870361177,0.594793906609022,4.15411622512495,5.34166637573097,6.47301946947441,7907.5,TRUE
"E05009383",5.17705462928063,0.501325618025055,4.16761217600664,5.17806983862233,6.16528007231614,11693.25,TRUE
"E05009384",5.27999572350775,0.521300838322937,4.26123343001952,5.27249033654961,6.30807665351722,7781,TRUE
"E05009385",5.8456325299386,0.478575567737118,4.91277220013557,5.84093290511074,6.79649487593294,11687,TRUE
"E05009386",5.6716279466141,0.525401094833736,4.66307480576567,5.67106428305294,6.71125906603949,10574,TRUE
"E05009387",5.41862602475039,0.612878996027602,4.20364990603179,5.41045092581789,6.63157750365925,10120.25,FALSE
"E05009388",5.32826147580968,0.641999967001516,4.04503678208572,5.33281376074631,6.5865983815765,7082.25,FALSE
"E05009389",5.38800574488337,0.60078646740509,4.21737863735519,5.38866125226503,6.57230882172898,7045.75,TRUE
"E05009390",5.3604611255078,0.629503286012081,4.12232241131555,5.36188905513058,6.57048827275789,7563.75,FALSE
"E05009391",5.24474099888035,0.63166978240335,3.99464882655159,5.25438476974054,6.48248122191068,6800.5,FALSE
"E05009392",5.32496480239717,0.554999462474396,4.25291606431948,5.32507587769138,6.4200714152598,7752.25,TRUE
"E05009393",5.29476126160906,0.6324484449053,4.02405868864077,5.30048475107229,6.56348605445881,7536.5,FALSE
"E05009394",4.78569080423678,0.564429916494456,3.65820270425752,4.7895131296379,5.87397835217971,6221.75,TRUE
"E05009395",5.30689113018319,0.566410459447095,4.1820189110801,5.31274724302714,6.43816871098335,8186.25,TRUE
"E05009396",5.11914811724518,0.575273756373134,3.99208352645558,5.12223273552675,6.2556397325169,7871,TRUE
"E05009397",5.28848690343052,0.631963974481198,4.02695144297252,5.29573718567754,6.53477832444428,7916.75,FALSE
"E05009398",5.30799032290678,0.631308455601157,4.04842059628908,5.30685224975079,6.55605032033305,5078.5,FALSE
"E05009399",5.2234999720789,0.585977897414857,4.05258300634759,5.21725385572596,6.3843435119185,7963.5,TRUE
"E05009400",5.31554311487166,0.632699321370958,4.08661112137607,5.30653594235513,6.5901326169509,4917.5,FALSE
"E05009401",5.1940731749147,0.608605989713089,3.99049923688434,5.19808765348306,6.37817688192224,7128,TRUE
"E05009402",5.29180154094569,0.629324935554877,4.04291138821733,5.29315370433535,6.5466736078532,8280.25,FALSE
"E05009403",5.323309432359,0.632226868039334,4.07229084439346,5.32649593740374,6.56253612424528,7682.5,FALSE
"E05009404",5.22599463534326,0.639799650361174,3.95629152977757,5.22170583155178,6.5029767539331,5427.25,FALSE
"E05009405",5.26905148525353,0.607365436380453,4.07166215022395,5.26939125781833,6.47545515472871,7697.25,TRUE
"E05011095",5.4121039596153,0.616004849336351,4.21987008156694,5.40634842592158,6.64925547757712,8400.5,FALSE
"E05011096",5.56761617310846,0.46270242967666,4.65686076427093,5.56221738346805,6.48891958372143,13602.25,TRUE
"E05011097",5.5179768376646,0.567401976849566,4.41611909248269,5.51843613898798,6.63867970941577,7914,TRUE
"E05011098",5.27499811485589,0.545940682209599,4.17463645016461,5.28101897145579,6.31885231688514,13092.25,TRUE
"E05011099",5.43125717778485,0.556229921485952,4.33467128202422,5.43525727193145,6.50662280123457,8213.5,TRUE
"E05011100",5.73067060569105,0.513799164007961,4.7367827275908,5.72166682405753,6.75056647052936,8522,TRUE
"E05011101",6.16123313225283,0.490723647957627,5.21660217763574,6.14827073965663,7.14636002265072,8887.25,TRUE
"E05011102",5.69546657489362,0.532807848198852,4.65604065458651,5.6884160600203,6.76110233753521,10640,TRUE
"E05011103",5.51951168221905,0.593281508182869,4.34060935646048,5.51657739338855,6.69114622695302,11754.5,TRUE
"E05011104",5.54163339724916,0.516824396742318,4.53178941780896,5.54360996392016,6.54657811271168,13660,TRUE
"E05011105",5.8762604733207,0.575963660625543,4.78769311553609,5.85952029636156,7.04888660591087,11742,TRUE
"E05011106",5.35687753809377,0.54738339930262,4.28225117711295,5.35796794964396,6.43318355158023,13682.25,TRUE
"E05011107",4.91934974401826,0.568844330731977,3.77546501764554,4.93139581286192,5.99741203258763,14155.5,TRUE
"E05011108",5.45094985351558,0.510762051688164,4.44685494393179,5.44734720370577,6.44758501062306,13573.5,TRUE
"E05011109",4.79855821039234,0.495224049609931,3.83573614916915,4.79848938670203,5.77033027486846,16257.75,TRUE
"E05011110",5.22505484869031,0.56155374862163,4.09196702244734,5.22561137048921,6.30616392740969,12756,TRUE
"E05011111",5.32462114202829,0.586202729385144,4.15480301081488,5.3356748442402,6.48558388430621,8485.25,TRUE
"E05011112",4.99803405110694,0.526706630730475,3.93133277966974,4.99965558719008,6.01698722042605,13785.25,TRUE
"E05011113",5.48348549478197,0.549512913810299,4.3806027622015,5.48375034797392,6.5663471278183,12595.75,TRUE
"E05011114",5.38795919615613,0.614173797835957,4.18219669793745,5.38872973893201,6.58277777172688,7643.5,FALSE
"E05011115",5.1351007874605,0.534436180306543,4.07291993451921,5.13852100615963,6.17185009004762,14007.75,TRUE
"E05011116",5.54593369834008,0.564582384418095,4.43843608322908,5.54236661528197,6.67437018578077,13927,TRUE
"E05011117",5.46523336160888,0.57923923737975,4.32491655205434,5.46592706152984,6.60506613531022,11706.75,TRUE
"E05011217",4.8835640649595,0.614169751702495,3.68731704658013,4.88105240660918,6.08875707921786,9879.25,FALSE
"E05011218",4.86995219318621,0.47152869139157,3.95656184630454,4.87689338307529,5.78912121926978,14807.25,TRUE
"E05011219",5.13322712589788,0.555879215978258,4.04915604697195,5.1302811682052,6.23677035118781,13456,TRUE
"E05011220",4.96558087665172,0.514839069902637,3.96356991844089,4.96520265920983,5.97780335422828,14365.25,TRUE
"E05011221",4.51690256122268,0.478189447738671,3.56069803133061,4.51862741000332,5.44714682456905,13360.5,TRUE
"E05011222",4.37902476023618,0.499857769530089,3.39360628732594,4.37703490089137,5.33400366290828,13771,TRUE
"E05011223",4.3567327186835,0.43613416279527,3.5035337054176,4.36772336878679,5.20585712795134,13059.25,TRUE
"E05011224",4.86241260975714,0.545514632128599,3.79347958539719,4.86746733358218,5.92969561414819,13660.25,TRUE
"E05011225",4.85804501896735,0.576094256223046,3.74014937825882,4.85854695495883,5.98698065947108,10519.5,TRUE
"E05011226",5.46232543112633,0.461585532167061,4.56343801739327,5.45566556041362,6.38675686089554,14041.75,TRUE
"E05011227",4.89237351217979,0.536583632136517,3.85645071696902,4.89345485068241,5.94602720020462,8772.5,TRUE
"E05011228",4.79174930122974,0.585265384841667,3.66984570809859,4.78219590397086,5.94866994896459,9294.25,TRUE
"E05011229",5.14320723517873,0.492641228254073,4.20197836807016,5.13379656132565,6.11457826218472,9206.5,TRUE
"E05011230",4.78623153080218,0.510275352244144,3.7705021497863,4.79134035090952,5.7898809128721,13383,TRUE
"E05011231",4.92914862958197,0.436725835677677,4.09377942104826,4.92601333468792,5.80608286276675,10279.5,TRUE
"E05011232",4.91195937903665,0.552074058192307,3.83387138035816,4.90975316018428,5.99629234752649,12942,TRUE
"E05011233",4.88463159722613,0.533738527697438,3.83492957534971,4.88333106014952,5.91693868344011,13688.25,TRUE
