"wd24cd","mean","sd","q2.5","q50","q97.5","N","has_microdata"
"E05009317",5.63136114720881,0.469054632905759,4.71295078151317,5.63431026141212,6.54912121365104,18085.25,TRUE
"E05009318",7.29048088077009,0.552104768792093,6.21716323055358,7.28954585927414,8.38795427177074,18990.75,TRUE
"E05009319",6.69161224476683,0.547139585455703,5.63084542211987,6.69169710263738,7.77802663265388,17107.5,TRUE
"E05009320",4.98233939022051,0.691029291812609,3.63499293892541,5.00067103101644,6.31560542443088,11917,TRUE
"E05009321",5.70703106833687,0.42188533372319,4.88422655728274,5.70599577282026,6.52181543153836,9842.75,TRUE
"E05009322",6.1941024060094,0.575150255252782,5.06354110652323,6.19459214073167,7.30899379524971,11680.75,TRUE
"E05009323",6.37715821509736,0.612296693458656,5.18706167461549,6.36653410343884,7.58321827884644,15926.5,TRUE
"E05009324",6.37094652357284,0.712878691173892,4.97081889592305,6.3783912982787,7.77992498325484,13201.25,TRUE
"E05009325",5.76516676378674,0.475188368449851,4.8388478600599,5.77718053962184,6.65892818438365,17953.5,TRUE
"E05009326",6.51018925953061,0.83111836634393,4.94492661807781,6.4927478978756,8.14700616233428,5958.25,TRUE
"E05009327",5.92529586757107,0.339437018489746,5.26757318290097,5.9242478358693,6.58727831484311,18211.75,TRUE
"E05009328",5.6669704667311,0.661413237623402,4.37331000368494,5.67069624476046,6.96809804110326,6576.5,TRUE
"E05009329",6.73248657078089,0.451683530007631,5.83304448870122,6.73072880452154,7.62929336301917,12313.5,TRUE
"E05009330",6.08849369061931,0.566493535668331,4.97694464693961,6.07706842891841,7.19361594082463,10845.25,TRUE
"E05009331",4.08578245089348,0.510807755860517,3.08428995147737,4.0934291516599,5.08835266408505,17234.75,TRUE
"E05009332",4.19472660352021,0.471554471118385,3.28033877515872,4.18891026350474,5.11187714359971,11022.25,TRUE
"E05009333",5.69116381353482,0.443018172304261,4.8370782520103,5.69751480250944,6.55171482484622,11833,TRUE
"E05009334",5.93160455059049,0.560540789423734,4.85523279366991,5.92507008430497,7.01832083353584,10383.75,TRUE
"E05009335",6.27571477671777,0.669570956068163,4.91336161763633,6.27570152935856,7.56087218843661,11675,TRUE
"E05009336",5.55078121953476,0.654114696497621,4.27133298908426,5.55265293355222,6.83212022007678,16486.75,TRUE
"E05009367",7.18642534060202,0.565966089349298,6.08144926994595,7.17923001164781,8.30195913995184,8030.75,TRUE
"E05009368",5.29342764866964,0.685461004827856,3.93587120671898,5.29256363953305,6.60864604857704,12162.25,TRUE
"E05009369",5.97368279814259,0.581644254117873,4.84353748405144,5.96480123013764,7.11155004845487,10969.5,TRUE
"E05009370",6.56489255849052,0.805052555066621,5.00305582411185,6.56305744758561,8.13415403193632,8048,TRUE
"E05009371",6.56546658476417,0.772552995601239,5.02973194163101,6.57593009088888,8.06071823623376,8068.25,TRUE
"E05009372",6.27725698403976,0.671395771222669,4.96738571168311,6.27309193905227,7.61286446792902,11111.5,TRUE
"E05009373",6.22545258530734,0.874197765568919,4.52043994531876,6.21826677290131,7.96726918448366,11390.25,FALSE
"E05009374",6.58509787913819,0.676045348258248,5.25693643241359,6.58425756495354,7.9201519522343,10654.25,TRUE
"E05009375",6.80649091783044,0.587179910318445,5.66799023203621,6.80394787912427,7.94512759031389,12787.25,TRUE
